# Lote 08 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- University of Roehampton (www.roehampton.ac.uk) ---
University of Roehampton | BSc Accounting | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/accounting/
University of Roehampton | BSc Accounting Studies (Top-up) | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/accounting-studies/
University of Roehampton | BSc Finance and Accounting | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/finance-and-accounting/
University of Roehampton | BSc Business Management | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management/
University of Roehampton | BSc Business Management (Top-up) | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-top-up/
University of Roehampton | BSc Business Management and Finance | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-finance/
University of Roehampton | BSc Business Management and Finance (Top-up) | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-finance-top-up/
University of Roehampton | BSc Business Management and Marketing | bachelor | Mercadeo | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-marketing/
University of Roehampton | BSc Business Management and Marketing (Top-up) | bachelor | Mercadeo | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-marketing-top-up/
University of Roehampton | BSc Business Management and Economics (Top-up) | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-economics-top-up/
University of Roehampton | BSc Business Management and Entrepreneurship (Top-up) | bachelor | Negocios | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/business-management-and-entrepreneurship-top-up/
University of Roehampton | LLB Law | bachelor | Derecho | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/business-and-law/law-courses/
University of Roehampton | LLB Law and Criminal Justice | bachelor | Derecho | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/business-and-law/law-courses/
University of Roehampton | LLB Law with Politics | bachelor | Derecho | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/business-and-law/law-courses/
University of Roehampton | BSc Psychology | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/psychology/
University of Roehampton | BSc Psychology (Clinical and Mental Health) | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/psychology-clinical-and-mental-health/
University of Roehampton | BSc Therapeutic Psychology and Counselling | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/therapeutic-psychology-and-counselling/
University of Roehampton | Psychology and Sociology | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/psychology-and-sociology/
University of Roehampton | Psychology and Education | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/psychology-and-education/
University of Roehampton | BSc Psychology and Coaching | bachelor | Psicología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/psychology-and-coaching/
University of Roehampton | BSc Adult Nursing | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/adult-nursing/
University of Roehampton | BSc Mental Health Nursing | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/mental-health-nursing/
University of Roehampton | BSc Children's Nursing | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/childrens-nursing/
University of Roehampton | MSci Adult and Mental Health Nursing | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/adult-and-mental-health-nursing/
University of Roehampton | FdSc Nursing Associate | curso_corto | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/nursing-associate/
University of Roehampton | BSc Nutrition and Health | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/nutrition-and-health/
University of Roehampton | BSc Health Sciences | bachelor | Salud | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/health-sciences/
University of Roehampton | BSc Biological Sciences | bachelor | Ciencias | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/biological-sciences/
University of Roehampton | BSc Biomedical Science | bachelor | Ciencias | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/biomedical-science/
University of Roehampton | Zoology | bachelor | Ciencias | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/life-and-health-sciences/zoology-and-ecology/
University of Roehampton | BSc Sport and Exercise Sciences | bachelor | Deportes | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/sport-and-exercise-sciences/
University of Roehampton | BSc Computer Science | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/computer-science/
University of Roehampton | BSc Computer Science (Top-up) | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/computer-science-top-up/
University of Roehampton | BSc Cyber Security | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/cybersecurity/
University of Roehampton | Cyber Security (Top-up) | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/cyber-security-top-up/
University of Roehampton | BSc Cyber and Infrastructure Security | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/cyber-and-infrastructure-security/
University of Roehampton | BSc Artificial Intelligence & Machine Learning | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/ai-and-machine-learning/
University of Roehampton | BSc Computing and Digital Technologies | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/computing-and-digital-technologies/
University of Roehampton | BSc Web Design and Development (Top-up) | bachelor | Tecnología | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/web-design-and-development-top-up/
University of Roehampton | BSc Architecture | bachelor | Arquitectura | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/architecture/
University of Roehampton | BSc Architectural Technology | bachelor | Arquitectura | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/architectural-technology/
University of Roehampton | BEng Architectural Engineering | bachelor | Ingeniería | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/architectural-engineering/
University of Roehampton | BA Digital Design | bachelor | Diseño | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/digital-design/
University of Roehampton | BA Graphic Design | bachelor | Diseño | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/graphic-design/
University of Roehampton | BSc Games Art | bachelor | Artes Digitales | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/games-art/
University of Roehampton | BA Film Production | bachelor | Artes | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/film-production/
University of Roehampton | BA Dance | bachelor | Artes | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/dance/
University of Roehampton | Dance (Top-up) | bachelor | Artes | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/dance-top-up/
University of Roehampton | BA Journalism | bachelor | Comunicación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/journalism/
University of Roehampton | BA English and Journalism | bachelor | Comunicación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/english-and-journalism/
University of Roehampton | BA Media and Communications | bachelor | Comunicación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/media-communications/
University of Roehampton | BA English Literature | bachelor | Humanidades | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/english-literature/
University of Roehampton | BA Creative & Professional Writing | bachelor | Humanidades | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/arts-humanities-and-social-sciences/english-and-creative-writing/
University of Roehampton | Theology & Religious Studies | bachelor | Humanidades | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/arts-humanities-and-social-sciences/theology-and-religion-courses/
University of Roehampton | BA Politics, International Relations, and History | bachelor | Ciencias Sociales | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/politics-international-relations-and-history/
University of Roehampton | BSc Criminology | bachelor | Ciencias Sociales | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/criminology/
University of Roehampton | BSc Criminology and Policing | bachelor | Ciencias Sociales | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/criminology-and-policing/
University of Roehampton | BSc Criminology and Sociology | bachelor | Ciencias Sociales | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/criminology-and-sociology/
University of Roehampton | BSc Criminology with Digital Forensics | bachelor | Ciencias Sociales | no indicada | - | https://www.roehampton.ac.uk/study/academic-areas/arts-humanities-and-social-sciences/criminology-and-policing/
University of Roehampton | BA Education | bachelor | Educación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/education/
University of Roehampton | BA Primary Education (QTS) | bachelor | Educación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/primary-education-qts/
University of Roehampton | BA Early Childhood Studies | bachelor | Educación | no indicada | - | https://www.roehampton.ac.uk/study/undergraduate-courses/early-childhood-studies/
