# Lote 11 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Torrens University Australia (www.torrens.edu.au) ---
Torrens University Australia | Bachelor of Applied Business, Management (Partnership with Ducere) | bachelor | Negocios | 2 years full time, 4 years part time | - | https://www.torrens.edu.au/courses/business/bachelor-of-applied-business-management-partnership-with-ducere
Torrens University Australia | Bachelor of Applied Business, Marketing (Partnership with Ducere) | bachelor | Negocios | 2 years full time, 4 years part time | - | https://www.torrens.edu.au/courses/business/bachelor-of-applied-business-marketing-partnership-with-ducere
Torrens University Australia | Bachelor of Applied Entrepreneurship (Partnership with Ducere) | bachelor | Negocios | 2 years full time, 4 years part time | - | https://www.torrens.edu.au/courses/business/bachelor-of-applied-entrepreneurship-partnership-with-ducere
Torrens University Australia | Bachelor of Business | bachelor | Negocios | 3 years full time, 6 years part time, 2 years accelerated | 090275E | https://www.torrens.edu.au/courses/business/bachelor-of-business
Torrens University Australia | Bachelor of Business (Accounting) | bachelor | Negocios | 3 years full time, 6 years part time | 117488K | https://www.torrens.edu.au/courses/business/bachelor-of-business-accounting
Torrens University Australia | Bachelor of Business (Entrepreneurship) | bachelor | Negocios | 3 years full time, 6 years part time, 2 years accelerated | 095229D | https://www.torrens.edu.au/courses/business/bachelor-of-business-entrepreneurship
Torrens University Australia | Bachelor of Business (Event Management) | bachelor | Negocios | 3 years full time, 6 years part time, 2 years accelerated | 090278B | https://www.torrens.edu.au/courses/business/bachelor-of-business-event-management
Torrens University Australia | Bachelor of Business (Marketing) | bachelor | Negocios | 3 years full time, 6 years part time, 2 years accelerated | 090279A | https://www.torrens.edu.au/courses/business/bachelor-of-business-marketing
Torrens University Australia | Bachelor of Business (Sport Management) | bachelor | Deporte | 3 years full time, 6 years part time, 2 years accelerated | 090265G | https://www.torrens.edu.au/courses/business/bachelor-of-business-sports-management
Torrens University Australia | Diploma of Business | diplomado | Negocios | 1 year full time, 2 years part time, 2 trimesters accelerated | 090282F | https://www.torrens.edu.au/courses/business/diploma-of-business
Torrens University Australia | Diploma of Business (Accounting) | diplomado | Negocios | 1 year full time, 2 years part time | 117486A | https://www.torrens.edu.au/courses/business/diploma-of-business-accounting
Torrens University Australia | Diploma of Business (Entrepreneurship) | diplomado | Negocios | 1 year full time, 2 years part time, 2 trimesters accelerated | - | https://www.torrens.edu.au/courses/business/diploma-of-business-entrepreneurship
Torrens University Australia | Diploma of Business (Event Management) | diplomado | Negocios | 1 year full time, 2 years part time, 2 trimesters accelerated | - | https://www.torrens.edu.au/courses/business/diploma-of-event-management
Torrens University Australia | Diploma of Business (Marketing) | diplomado | Negocios | 1 year full time, 2 years part time, 2 trimesters accelerated | 114739J | https://www.torrens.edu.au/courses/business/diploma-of-marketing
Torrens University Australia | Diploma of Business (Sport Management) | diplomado | Deporte | 1 year full time, 2 years part time, 2 trimesters accelerated | - | https://www.torrens.edu.au/courses/business/diploma-of-business-sport-management
Torrens University Australia | Doctor of Business Leadership (Partnership with Australian Graduate School of Leadership) | doctorado | Negocios | 3 years full time | - | https://www.torrens.edu.au/courses/business/doctor-of-business-leadership
Torrens University Australia | Graduate Certificate of Analytics | posgrado | Negocios | 2 trimesters years full time, part time options available | 117426B | https://www.torrens.edu.au/courses/business/graduate-certificate-of-analytics
Torrens University Australia | Graduate Certificate of Applied Business (Partnership with Ducere) | posgrado | Negocios | 16 weeks full time, 32 weeks part time | - | https://www.torrens.edu.au/courses/business/graduate-certificate-of-applied-business-partnership-with-ducere
Torrens University Australia | Graduate Certificate of Business Administration | posgrado | Negocios | 0.5 years full-time, part-time options available | 095349G | https://www.torrens.edu.au/courses/business/graduate-certificate-of-business-administration
Torrens University Australia | Graduate Certificate of Business Administration (On Demand) | posgrado | Negocios | 2 trimesters full time, part time options available | - | https://www.torrens.edu.au/courses/business/graduate-certificate-of-business-administration-on-demand
Torrens University Australia | Graduate Certificate of Business Analytics | posgrado | Negocios | 0.7 years full-time. Part-time options available | 117359H | https://www.torrens.edu.au/courses/business/graduate-certificate-of-business-analytics
Torrens University Australia | Graduate Certificate of Economics of Sustainability (Partnership with Modern Money Lab) | posgrado | Negocios | 0.5 years full-time, part-time options available | - | https://www.torrens.edu.au/courses/business/graduate-certificate-of-economics-of-sustainability
Torrens University Australia | Graduate Diploma of Applied Business (Partnership with Ducere) | posgrado | Negocios | 34 weeks full time, 68 weeks part time | - | https://www.torrens.edu.au/courses/business/graduate-diploma-of-applied-business-partnership-with-ducere
Torrens University Australia | Graduate Diploma of Business Administration | posgrado | Negocios | 1 year full time, part-time options available | 095352A | https://www.torrens.edu.au/courses/business/graduate-diploma-of-business-administration
Torrens University Australia | Graduate Diploma of Business Administration (On Demand) | posgrado | Negocios | 1 year full time, part time options available | - | https://www.torrens.edu.au/courses/business/graduate-diploma-of-business-administration-on-demand
Torrens University Australia | Graduate Diploma of Business Analytics | posgrado | Negocios | 1 year full-time, part-time options available. | 117358J | https://www.torrens.edu.au/courses/business/graduate-diploma-of-business-analytics
Torrens University Australia | Graduate Diploma of Economics of Sustainability (Partnership with Modern Money Lab) | posgrado | Negocios | 1 year full-time, part-time options available | - | https://www.torrens.edu.au/courses/business/graduate-diploma-of-economics-of-sustainability
Torrens University Australia | Master of Business Administration | mba | Negocios | 1.5 years full time, part-time options available, 1 year accelerated | 095353M | https://www.torrens.edu.au/courses/business/master-of-business-administration-mba
Torrens University Australia | Master of Business Administration (Advanced) | mba | Negocios | 2 years full time, part-time options available | 088149G | https://www.torrens.edu.au/courses/business/master-of-business-administration-advanced
Torrens University Australia | Master of Business Administration (On Demand) | mba | Negocios | 1.5 years full time, 3 years part time | - | https://www.torrens.edu.au/courses/business/master-of-business-administration-on-demand
Torrens University Australia | Master of Business Administration and Master of Global Project Management | mba | Negocios | 2 years full time, part-time options available | 090241D | https://www.torrens.edu.au/courses/business/master-of-business-administration-and-global-project-management
Torrens University Australia | Master of Business Administration and Master of Public Health | mba | Negocios | 2 years full time, part-time options available | 090242C | https://www.torrens.edu.au/courses/business/master-of-business-administration-and-master-of-public-health
Torrens University Australia | Master of Business Administration, Innovation and Leadership (Partnership with Ducere) | mba | Negocios | 1 year full time, 2 years part time | - | https://www.torrens.edu.au/courses/business/master-of-business-administration-innovation-and-leadership-partnership-with-ducere
Torrens University Australia | Master of Business Analytics | maestria | Negocios | 1.7 years full-time, part-time options available | 110668G | https://www.torrens.edu.au/courses/business/master-of-business-analytics
Torrens University Australia | Master of Business Analytics (Advanced) | maestria | Negocios | 2 years full-time, part-time options available | 110667H | https://www.torrens.edu.au/courses/business/master-of-business-analytics-advanced
Torrens University Australia | Master of Economics of Sustainability (Partnership with Modern Money Lab) | maestria | Negocios | 1.5 years full-time, part-time options available | - | https://www.torrens.edu.au/courses/business/master-of-economics-of-sustainability
Torrens University Australia | Master of Engineering Management | maestria | Ingeniería | 2 years full time, 4 years part time | 102618F | https://www.torrens.edu.au/courses/business/master-of-engineering-management
Torrens University Australia | Master of Professional Accounting | maestria | Negocios | 1.5 years full time, part-time options available, 1 year accelerated | 095358F | https://www.torrens.edu.au/courses/business/master-of-professional-accounting
Torrens University Australia | Master of Professional Accounting (Advanced) | maestria | Negocios | 2 years full time, part-time options available | 090254K | https://www.torrens.edu.au/courses/business/master-of-professional-accounting-advanced
Torrens University Australia | Undergraduate Certificate of Business | curso_corto | Negocios | Two trimesters full-time, part-time options available | - | https://www.torrens.edu.au/courses/business/undergraduate-certificate-of-business
Torrens University Australia | Advanced Diploma of Game Design and Development | diplomado | Diseño | 1.7 years full time (5 trimesters), 1 year accelerated, part time available | 118473J | https://www.torrens.edu.au/courses/design/advanced-diploma-of-game-design-and-development
Torrens University Australia | Advanced Diploma of Game Programming | diplomado | Tecnología | 1.7 years full time (5 trimesters), 1 year accelerated, part time available | 118474H | https://www.torrens.edu.au/courses/design/advanced-diploma-of-game-programming
Torrens University Australia | Advanced Diploma of Interior Design and Decoration | diplomado | Diseño | 1.7 years full time (5 trimesters), 1 year accelerated, part time available | 117125D | https://www.torrens.edu.au/courses/design/advanced-diploma-of-interior-design-and-decoration
Torrens University Australia | Bachelor of 3D Design and Animation | bachelor | Diseño | 3 years full time, 6 years part time | 103341M | https://www.torrens.edu.au/courses/design/bachelor-of-3d-design-and-animation
Torrens University Australia | Bachelor of Architectural Technology | bachelor | Diseño | 3 years full time, 6 years part time | 114510H | https://www.torrens.edu.au/courses/design/bachelor-of-architectural-technology
Torrens University Australia | Bachelor of Branded Fashion Design | bachelor | Diseño | 3 years full-time, up-to 6 years part-time | 090293C | https://www.torrens.edu.au/courses/design/bachelor-of-branded-fashion-design
Torrens University Australia | Bachelor of Communication Design | bachelor | Diseño | 3 years full time, 6 years part time | 090295A | https://www.torrens.edu.au/courses/design/bachelor-of-communication-design
Torrens University Australia | Bachelor of Fashion Marketing and Enterprise | bachelor | Diseño | 3 years full-time, up-to 6 years part-time | 108076E | https://www.torrens.edu.au/courses/design/bachelor-of-fashion-marketing-and-enterprise
