# Lote 10 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Red River College Polytechnic (RRC Polytech) (rrc.ca · catalogue.rrc.ca) ---
Red River College Polytechnic | 3D Computer Graphics | diplomado | Artes Digitales | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | ASL - English Interpretation | diplomado | Idiomas | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Academic English Prog for University and College Entrance | curso_corto | Idiomas | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Academic Foundations | curso_corto | Preparación Universitaria | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Administrative Assistant | curso_corto | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Aerospace Manufacturing | curso_corto | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Aircraft Maintenance Engineer | diplomado | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Aircraft Maintenance Engineer (Introduction to) | curso_corto | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Aircraft Structural Repair Technician | curso_corto | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Animation | diplomado | Artes Digitales | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Application Development and Delivery | diplomado | Tecnología | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Accounting | curso_corto | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Biology | diplomado | Ciencias | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Chemistry | diplomado | Ciencias | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Commerce Education - After Degree | pregrado | Educación | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Commerce Education - Integrated | pregrado | Educación | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Data Science and Artificial Intelligence | diplomado | Tecnología | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Applied Environmental Studies | diplomado | Medio Ambiente | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Architectural Technology | diplomado | Arquitectura | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Architectural/Engineering Technology | diplomado | Arquitectura | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Automotive Technician-Certificate | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Automotive Technician-Diploma | diplomado | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Automotive Technology | diplomado | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Baking and Pastry Arts | curso_corto | Gastronomía | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Accountancy CE | posgrado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - Accounting | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - Financial Services | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - General | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - Human Resource Management | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - Marketing | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration - Tourism Management | diplomado | Turismo | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration Integrated | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Administration-Logistics and Supply Chain Mgmt | diplomado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business Management CE | posgrado | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business, Accounting and Management - International | curso_corto | Negocios | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Business/Technology Teacher Education - Accelerated | diplomado | Educación | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | CNC Machining and Advanced Technology | diplomado | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | CNC Machinist Technician | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Cabinetry and Woodworking - Certificate | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Carpentry | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Child and Youth Care | diplomado | Servicios Sociales | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Civil Engineering Technology | diplomado | Ingeniería | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | College Transition | curso_corto | Preparación Universitaria | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Collision Refinishing | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Collision Repair and Refinishing | curso_corto | Oficios Técnicos | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
Red River College Polytechnic | Comm for Internationally Educated Health Professionals | curso_corto | Idiomas | no indicada | - | https://catalogue.rrc.ca/Programs/WPG/Fulltime
