# Lote 21 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- University of East Anglia (uea.ac.uk) ---
University of East Anglia (UEA) | "If you were to get worse"...Essential communication skills for discussing serious illness and end of life care | curso_corto | Salud | no indicada | - | https://www.uea.ac.uk/course/short-course/if-you-were-to-get-worsecommunication-skills-for-discussing-future-care
University of East Anglia (UEA) | Advanced Burn Care Level 6 (Health CPD) | curso_corto | Salud | no indicada | - | https://www.uea.ac.uk/course/short-course/advanced-burn-care-level-6-health-cpd
University of East Anglia (UEA) | Advanced Burn Care Level 7 (Health CPD) | curso_corto | Salud | no indicada | - | https://www.uea.ac.uk/course/short-course/advanced-burn-care-level-7-health-cpd
University of East Anglia (UEA) | Advanced Clinical Assessment Level 7 (Health CPD) | curso_corto | Salud | no indicada | - | https://www.uea.ac.uk/course/short-course/advanced-clinical-assessment-level-7-health-cpd
University of East Anglia (UEA) | Advanced Communication Skills Training | curso_corto | Medicina | no indicada | - | https://www.uea.ac.uk/course/short-course/advanced-communication-skills-training
University of East Anglia (UEA) | Advanced Renal Therapeutics (Postgraduate Pharmacy CPD) | curso_corto | Química y Farmacia | no indicada | - | https://www.uea.ac.uk/course/short-course/advanced-renal-therapeutics-postgraduate-pharmacy-cpd
University of East Anglia (UEA) | An Introduction to Screenwriting | curso_corto | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/short-course/an-introduction-to-screenwriting
University of East Anglia (UEA) | Applying Learning Theory to Enhance Practice-Based Learning | curso_corto | Interdisciplinar | no indicada | - | https://www.uea.ac.uk/course/short-course/applying-learning-theory-to-enhance-practice-based-learning
University of East Anglia (UEA) | BA (Hons) American History (Three Years) | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-history-three-years
University of East Anglia (UEA) | BA (Hons) American History with a Placement Year | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-history-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) American History | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-history
University of East Anglia (UEA) | BA (Hons) American Studies (3 years) | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-studies-3-years
University of East Anglia (UEA) | BA (Hons) American Studies (with a Foundation Year) | bachelor | Humanidades | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-studies-with-a-foundation-year
University of East Anglia (UEA) | BA (Hons) American Studies with a Placement Year | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-studies-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) American Studies | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-american-studies-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Broadcast and Multimedia Journalism with a Placement Year | bachelor | Comunicación y Medios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-broadcast-and-multimedia-journalism-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) Broadcast and Multimedia Journalism with a Year Abroad | bachelor | Comunicación y Medios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-broadcast-and-multimedia-journalism-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Broadcast and Multimedia Journalism | bachelor | Comunicación y Medios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-broadcast-and-multimedia-journalism
University of East Anglia (UEA) | BA (Hons) Business Management with International Year One | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-management-with-international-year-one
University of East Anglia (UEA) | BA (Hons) Business Management with a Year Abroad | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-management-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Business Management with a Year in Industry | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-management-with-a-year-in-industry
University of East Anglia (UEA) | BA (Hons) Business Management | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-management
University of East Anglia (UEA) | BA (Hons) Business and Human Resource Management with a Year Abroad | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-and-human-resource-management-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Business and Human Resource Management with a Year in Industry | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-and-human-resource-management-with-a-year-in-industry
University of East Anglia (UEA) | BA (Hons) Business and Human Resource Management | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-business-and-human-resource-management
University of East Anglia (UEA) | BA (Hons) Creative Writing and English Literature with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-creative-writing-and-english-literature-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) Creative Writing and English Literature with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-creative-writing-and-english-literature-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Creative Writing and English Literature | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-creative-writing-and-english-literature
University of East Anglia (UEA) | BA (Hons) Criminology | bachelor | Derecho | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-criminology
University of East Anglia (UEA) | BA (Hons) Digital Marketing and Strategy with a Year Abroad | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-digital-marketing-and-strategy-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Digital Marketing and Strategy with a Year in Industry | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-digital-marketing-and-strategy-with-a-year-in-industry
University of East Anglia (UEA) | BA (Hons) Digital Marketing and Strategy | bachelor | Negocios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-digital-marketing-and-strategy
University of East Anglia (UEA) | BA (Hons) Digital Media (Final Year Entry) | bachelor | Comunicación y Medios | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-digital-media-final-year-entry
University of East Anglia (UEA) | BA (Hons) Drama and Creative Writing with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-and-creative-writing-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) Drama and Creative Writing with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-and-creative-writing-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Drama and Creative Writing | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-and-creative-writing
University of East Anglia (UEA) | BA (Hons) Drama with a Foundation Year | bachelor | Humanidades | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-with-a-foundation-year
University of East Anglia (UEA) | BA (Hons) Drama with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) Drama with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Drama | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-drama
University of East Anglia (UEA) | BA (Hons) Economics with a Placement Year | bachelor | Economía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-economics-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) Economics with a Year Abroad | bachelor | Economía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-economics-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Economics | bachelor | Economía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-economics
University of East Anglia (UEA) | BA (Hons) Education Studies (Final Year Entry) | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-studies-final-year-entry
University of East Anglia (UEA) | BA (Hons) Education with a Year Abroad | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Education | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education
University of East Anglia (UEA) | BA (Hons) Education, Childhood and Culture with a Year Abroad | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-childhood-and-culture-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Education, Childhood and Culture | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-childhood-and-culture
University of East Anglia (UEA) | BA (Hons) Education, Learning and Teaching with a Year Abroad | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-learning-and-teaching-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Education, Learning and Teaching | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-learning-and-teaching
University of East Anglia (UEA) | BA (Hons) Education, Special Educational Needs, and Inclusion with a Year Abroad | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-special-educational-needs-and-inclusion-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) Education, Special Educational Needs, and Inclusion | bachelor | Educación | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-education-special-educational-needs-and-inclusion
University of East Anglia (UEA) | BA (Hons) English Literature (with a Foundation Year) | bachelor | Humanidades | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-a-foundation-year
University of East Anglia (UEA) | BA (Hons) English Literature and Drama with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-drama-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) English Literature and Drama with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-drama-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) English Literature and Drama | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-drama
University of East Anglia (UEA) | BA (Hons) English Literature and History with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-history-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) English Literature and History with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-history-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) English Literature and History | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-history
University of East Anglia (UEA) | BA (Hons) English Literature and Philosophy with a Placement Year | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-philosophy-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) English Literature and Philosophy with a Year Abroad | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-philosophy-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) English Literature and Philosophy | bachelor | Ciencias Políticas y Filosofía | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-and-philosophy
University of East Anglia (UEA) | BA (Hons) English Literature with Creative Writing with a Foundation Year | bachelor | Humanidades | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-creative-writing-with-a-foundation-year
University of East Anglia (UEA) | BA (Hons) English Literature with Creative Writing with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-creative-writing-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) English Literature with Creative Writing with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-creative-writing-with-a-year-abroad
University of East Anglia (UEA) | BA (Hons) English Literature with Creative Writing | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-creative-writing
University of East Anglia (UEA) | BA (Hons) English Literature with a Placement Year | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-a-placement-year
University of East Anglia (UEA) | BA (Hons) English Literature with a Year Abroad | bachelor | Literatura y Escritura Creativa | no indicada | - | https://www.uea.ac.uk/course/undergraduate/ba-english-literature-with-a-year-abroad
