# Lote 24 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Chisholm Institute (Chisholm TAFE) · RTO 0260 · CRICOS 00881F · chisholm.edu.au · Australia ---
# SOLO seccion International (/students/international/international-courses). El catalogo domestico (~20 areas / cientos de cursos, con aprendizajes/traineeships) NO se carga. Ver NOTAS.
Chisholm Institute | Bachelor Of Business (Accounting) - International students | bachelor | Negocios | no indicada | CRS1401273 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Bachelor of Community Mental Health, Alcohol and Other Drugs | bachelor | Salud Mental | no indicada | CRS1201285 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Diploma Of Community Services | diplomado | Servicios Sociales | no indicada | CHC52025 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Certificate III In Early Childhood Education And Care | curso_corto | Educación | no indicada | CHC30125 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Diploma Of Early Childhood Education And Care | diplomado | Educación | no indicada | CHC50125 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Bachelor of Engineering Technology - Mechatronics | bachelor | Ingeniería | no indicada | CRS1201286 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Bachelor of Engineering Technology - Mechanical and Manufacturing | bachelor | Ingeniería | no indicada | CRS1201286 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Bachelor Of Information Technology (Cyber Security) | bachelor | Tecnología | no indicada | CRS1401742 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Diploma Of Nursing | diplomado | Enfermería | no indicada | HLT54121 | https://www.chisholm.edu.au/students/international/international-courses
Chisholm Institute | Bachelor Of Psychology | bachelor | Psicología | no indicada | CRS1401150 | https://www.chisholm.edu.au/students/international/international-courses

# --- Excelsia University College · TEQSA PRV12064 · CRICOS 02664K · excelsia.edu.au · Sidney, Australia ---
Excelsia University College | Bachelor of Management and Entrepreneurship | bachelor | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Information Technology | bachelor | Tecnología | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Business (Accounting) | bachelor | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Dramatic Art | bachelor | Artes Escénicas | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Music | bachelor | Música | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Music (Worship) | bachelor | Música | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Screen Production | bachelor | Cine y Audiovisuales | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Bachelor of Early Childhood Education (Birth to 5 years) | bachelor | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Associate Degree of Dramatic Art | pregrado | Artes Escénicas | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Associate Degree of Music | pregrado | Música | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Counselling | posgrado | Psicología | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Disability | posgrado | Salud | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Christian Leadership | posgrado | Teología | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Classroom and Curriculum Innovation | posgrado | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Educational Studies | posgrado | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Organisational Leadership | posgrado | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Aged Care | posgrado | Salud | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Certificate in Social Science | posgrado | Ciencias Sociales | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Counselling | posgrado | Psicología | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Disability | posgrado | Salud | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Business Administration | posgrado | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Early Childhood Teaching (Birth to 5 years) | posgrado | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Music | posgrado | Música | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Aged Care | posgrado | Salud | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Graduate Diploma of Social Science | posgrado | Ciencias Sociales | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Professional Accounting | maestria | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Business Administration | mba | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Business (Research) | maestria | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Music | maestria | Música | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Counselling | maestria | Psicología | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Teaching (Primary) | maestria | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Teaching (Secondary) | maestria | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Educational Leadership (Online) | maestria | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Education Research (STEM) | maestria | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Education Research | maestria | Educación | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Master of Social Work (Qualifying) | maestria | Trabajo Social | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | Doctor of Philosophy (Organisational Leadership) | doctorado | Negocios | no indicada | - | https://excelsia.edu.au/study/
Excelsia University College | English for Academic Purposes (EAP) | curso_corto | Idiomas | no indicada | - | https://excelsia.edu.au/study/elicos/
Excelsia University College | General English (GE) | curso_corto | Idiomas | no indicada | - | https://excelsia.edu.au/study/elicos/

# --- RCIIS · Study English in Canada · rciis.ca · Canada ---
