# Lote 15 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Fairleigh Dickinson University · campus Vancouver (www.fdu.edu) ---
Fairleigh Dickinson University | Business Administration BBA (Vancouver) | bachelor | Negocios | no indicada | - | https://www.fdu.edu/program/bba-business-administration/
Fairleigh Dickinson University | Information Technology BSIT (Vancouver) | bachelor | Tecnología | no indicada | - | https://www.fdu.edu/program/bs-information-technology-vancouver/
Fairleigh Dickinson University | Individualized Studies BAIS (Vancouver) | bachelor | Humanidades | no indicada | - | https://www.fdu.edu/program/ba-individualized-studies-vancouver/
Fairleigh Dickinson University | Administrative Studies MAS (Vancouver) | maestria | Negocios | no indicada | - | https://www.fdu.edu/program/administrative-studies-mas-vancouver/
Fairleigh Dickinson University | Applied Computer Science MSACS (Vancouver) | maestria | Tecnología | no indicada | - | https://www.fdu.edu/program/msacs-applied-computer-science/
Fairleigh Dickinson University | Health Administration MHA (Vancouver) | maestria | Salud | no indicada | - | https://www.fdu.edu/program/health-administration-mha-vancouver/
Fairleigh Dickinson University | Hospitality Management Studies MHMS (Vancouver) | maestria | Hospitalidad | no indicada | - | https://www.fdu.edu/program/mhms-hospitality-management-studies-vancouver/
Fairleigh Dickinson University | Esports Media, Broadcasting & Content Creation | curso_corto | Comunicación | no indicada | - | https://www.fdu.edu/program/cpe-esports-media-broadcasting-content-creation/
Fairleigh Dickinson University | Game Technology Enhanced by AI | curso_corto | Tecnología | no indicada | - | https://www.fdu.edu/program/cpe-game-technology-enhanced-by-ai/
Fairleigh Dickinson University | Interdisciplinary Certificate in International Collaboration | curso_corto | Ciencias Sociales | no indicada | - | https://www.fdu.edu/program/interdisciplinary-certificate-in-international-collaboration/
Fairleigh Dickinson University | Interdisciplinary Undergraduate Certificate in Leadership | curso_corto | Negocios | no indicada | - | https://www.fdu.edu/program/interdisciplinary-undergraduate-certificate-in-leadership/

# --- Fairleigh Dickinson University · pregrado campus New Jersey / Online (www.fdu.edu) ---
Fairleigh Dickinson University | Accounting BS | bachelor | Negocios | no indicada | - | https://www.fdu.edu/program/bs-accounting/
Fairleigh Dickinson University | Allied Health Technology BS (Health Science) | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-allied-health-technologies-health-science-concentration-completion-with-associate/
Fairleigh Dickinson University | Allied Health Technology BS (Respiratory Care) | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/respiratory-care-bs/
Fairleigh Dickinson University | Art BA | bachelor | Artes | no indicada | - | https://www.fdu.edu/program/ba-art/
Fairleigh Dickinson University | Digital and Multimedia Storytelling BA | bachelor | Comunicación | no indicada | - | https://www.fdu.edu/program/bachelor-of-arts-digital-and-multimedia-storytelling/
Fairleigh Dickinson University | Science and Technical Writing BA | bachelor | Comunicación | no indicada | - | https://www.fdu.edu/program/bachelor-of-arts-in-science-and-technical-writing/
Fairleigh Dickinson University | Biochemistry BS | bachelor | Ciencias | no indicada | - | https://www.fdu.edu/program/bs-biochemistry/
Fairleigh Dickinson University | Biology BS | bachelor | Ciencias | no indicada | - | https://www.fdu.edu/program/bs-biology/
Fairleigh Dickinson University | Business Administration BS | bachelor | Negocios | no indicada | - | https://www.fdu.edu/program/bs-business-administration/
Fairleigh Dickinson University | Civil Engineering BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-civil-engineering/
Fairleigh Dickinson University | Civil Engineering Technology BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-civil-engineering-technology/
Fairleigh Dickinson University | Clinical Laboratory Science/Medical Technology BS | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-clinical-laboratory-science/
Fairleigh Dickinson University | Communication BA | bachelor | Comunicación | no indicada | - | https://www.fdu.edu/program/ba-communication-florham/
Fairleigh Dickinson University | Computer Science BS | bachelor | Tecnología | no indicada | - | https://www.fdu.edu/program/bs-computer-science-florham/
Fairleigh Dickinson University | Construction Engineering Technology BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-construction-engineering-technology/
Fairleigh Dickinson University | Criminal Justice BA | bachelor | Derecho | no indicada | - | https://www.fdu.edu/program/ba-criminal-justice/
Fairleigh Dickinson University | Criminology & Criminal Justice BA | bachelor | Derecho | no indicada | - | https://www.fdu.edu/program/criminology-criminal-justice-ba/
Fairleigh Dickinson University | Criminology BA | bachelor | Derecho | no indicada | - | https://www.fdu.edu/program/ba-criminology/
Fairleigh Dickinson University | Degree Completion BA | bachelor | Humanidades | no indicada | - | https://www.fdu.edu/program/ba-degree-completion/
Fairleigh Dickinson University | Electrical Engineering BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-electrical-engineering/
Fairleigh Dickinson University | Electrical Engineering Technology BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-electrical-engineering-technology/
Fairleigh Dickinson University | Film and Animation BA | bachelor | Artes | no indicada | - | https://www.fdu.edu/program/ba-film-and-animation-film/
Fairleigh Dickinson University | Finance BS | bachelor | Negocios | no indicada | - | https://www.fdu.edu/program/bs-finance/
Fairleigh Dickinson University | General Science AS | pregrado | Ciencias | no indicada | - | https://www.fdu.edu/program/associate-of-science-in-general-science-2/
Fairleigh Dickinson University | Graphic Design BA | bachelor | Artes | no indicada | - | https://www.fdu.edu/program/ba-graphic-design/
Fairleigh Dickinson University | Health Information Management BS | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-allied-health-technology-health-science-concentration/
Fairleigh Dickinson University | Health Studies BS | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-health-studies/
Fairleigh Dickinson University | Hospitality and Tourism Management BA | bachelor | Hospitalidad | no indicada | - | https://www.fdu.edu/program/ba-hospitality-tourism/
Fairleigh Dickinson University | Humanities BA | bachelor | Humanidades | no indicada | - | https://www.fdu.edu/program/ba-humanities/
Fairleigh Dickinson University | Individualized Studies BA | bachelor | Humanidades | no indicada | - | https://www.fdu.edu/program/individualized-studies-ba-with-concentration-in-arts/
Fairleigh Dickinson University | Information Technology BS | bachelor | Tecnología | no indicada | - | https://www.fdu.edu/program/bs-information-technology/
Fairleigh Dickinson University | Liberal Arts AA | pregrado | Humanidades | no indicada | - | https://www.fdu.edu/program/aa-liberal-arts/
Fairleigh Dickinson University | Marketing BS | bachelor | Negocios | no indicada | - | https://www.fdu.edu/program/bs-marketing/
Fairleigh Dickinson University | Mathematics BA | bachelor | Ciencias | no indicada | - | https://www.fdu.edu/program/ba-mathematics-metro/
Fairleigh Dickinson University | Mechanical Engineering BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-mechanical-engineering/
Fairleigh Dickinson University | Mechanical Engineering Technology BS | bachelor | Ingeniería | no indicada | - | https://www.fdu.edu/program/bs-mechanical-engineering-technology/
Fairleigh Dickinson University | Medical Imaging Science BS | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-medical-imaging/
Fairleigh Dickinson University | Nursing BSN | bachelor | Enfermería | no indicada | - | https://www.fdu.edu/program/bs-nursing/
Fairleigh Dickinson University | Nursing Accelerated BSN | bachelor | Enfermería | no indicada | - | https://www.fdu.edu/program/accelerated-bs-nursing/
Fairleigh Dickinson University | Psychology BA | bachelor | Psicología | no indicada | - | https://www.fdu.edu/program/ba-psychology/
Fairleigh Dickinson University | Radiography AS | pregrado | Salud | no indicada | - | https://www.fdu.edu/program/as-radiography/
Fairleigh Dickinson University | Radiologic Technology BS | bachelor | Salud | no indicada | - | https://www.fdu.edu/program/bs-allied-health-technology-radiologic-technology-concentration/
Fairleigh Dickinson University | Science BS | bachelor | Ciencias | no indicada | - | https://www.fdu.edu/program/bs-science/
Fairleigh Dickinson University | Social Sciences BA | bachelor | Ciencias Sociales | no indicada | - | https://www.fdu.edu/program/ba-social-sciences/
Fairleigh Dickinson University | Sports Management BA | bachelor | Ciencias del Deporte | no indicada | - | https://www.fdu.edu/program/ba-sport-management/

# --- Fairleigh Dickinson University · posgrado campus New Jersey / Online (www.fdu.edu) ---
Fairleigh Dickinson University | Accounting MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-accounting/
Fairleigh Dickinson University | Accounting MS | maestria | Negocios | no indicada | - | https://www.fdu.edu/program/ms-accounting/
Fairleigh Dickinson University | Administrative Science MAS | maestria | Negocios | no indicada | - | https://www.fdu.edu/program/mas-administrative-science/
Fairleigh Dickinson University | Administrative Science MAS (Online) | maestria | Negocios | no indicada | - | https://www.fdu.edu/program/og-mas/
Fairleigh Dickinson University | Data Analytics MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/data-analytics-mba/
Fairleigh Dickinson University | Finance MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-finance/
Fairleigh Dickinson University | International Business MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-international-business/
Fairleigh Dickinson University | Management MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-management/
Fairleigh Dickinson University | Marketing MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-marketing/
Fairleigh Dickinson University | Business Administration MBA (Online) | mba | Negocios | no indicada | - | https://www.fdu.edu/program/og-mba/
Fairleigh Dickinson University | Pharmaceutical Management MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-pharmaceutical-management/
Fairleigh Dickinson University | Supply Chain Management MBA | mba | Negocios | no indicada | - | https://www.fdu.edu/program/mba-supply-chain-management/
Fairleigh Dickinson University | Health Science MHS | maestria | Salud | no indicada | - | https://www.fdu.edu/program/mhs-health-science/
Fairleigh Dickinson University | Healthcare Administration MHA | maestria | Salud | no indicada | - | https://www.fdu.edu/program/master-of-healthcare-administration-mha/
