# Lote 28 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- EAE Business School (www.eae.es) ---
EAE Business School | MBA | mba | Negocios | 60 ECTS | - | https://www.eae.es/full-time/mba/presentacion
EAE Business School | Executive MBA | mba | Negocios | 60 ECTS | - | https://www.eae.es/executive-education/executive-mba/presentacion
EAE Business School | Global MBA | mba | Negocios | 60 ECTS | - | https://www.eae.es/hybrid/global-executive-mba/presentacion
EAE Business School | International MBA | mba | Negocios | 60 ECTS | - | https://www.eae.es/full-time/international-mba/presentacion
EAE Business School | MBA en Healthcare & Pharma | mba | Negocios | 60 ECTS | - | https://www.eae.es/full-time/mba-en-healthcare-management/programa
EAE Business School | Luxury Brand Management MBA | mba | Negocios | 60 ECTS | - | https://www.eae.es/full-time/luxury-brand-management-mba/programa
EAE Business School | Executive Máster en Sostenibilidad ESG | maestria | Sostenibilidad | 60 ECTS | - | https://www.eae.es/full-time/master-en-liderazgo-en-sostenibilidad-y-responsabilidad-corporativa/programa
EAE Business School | Master in International Business | maestria | Negocios | 60 ECTS | - | https://www.eae.es/full-time/master-international-business/presentacion
EAE Business School | Máster en Análisis Económico del Derecho y Gestión Pública | maestria | Derecho | 60 ECTS | - | https://www.eae.es/full-time/master-analisis-economico-derecho-gestion-publica/programa
EAE Business School | Máster en Emprendimiento e Innovación | maestria | Negocios | 60 ECTS | - | https://www.eae.es/full-time/master-en-emprendimiento-e-innovacion/presentacion
EAE Business School | Máster en Fashion & Retail Management | maestria | Negocios | 60 ECTS | - | https://www.eae.es/full-time/master-en-fashion-retail-management/presentacion
EAE Business School | Máster en Sports Management | maestria | Negocios | 60 ECTS | - | https://www.eae.es/full-time/master-en-sports-management/presentacion
EAE Business School | Máster en Comunicación Corporativa & Digital | maestria | Comunicación | 60 ECTS | - | https://www.eae.es/full-time/master-direccion-comunicacion-corporativa/presentacion
EAE Business School | Máster en Marketing Digital & Ecommerce | maestria | Marketing | 60 ECTS | - | https://www.eae.es/full-time/master-marketing-digital-ecommerce/presentacion
EAE Business School | Máster en Marketing y Gestión Comercial | maestria | Marketing | 60 ECTS | - | https://www.eae.es/full-time/master-direccion-marketing-gestion-comercial/presentacion
EAE Business School | Máster en Dirección Comercial y Ventas | maestria | Marketing | 60 ECTS | - | https://www.eae.es/executive-education/master-direccion-comercial-gestion-ventas/presentacion
EAE Business School | Máster en Dirección de Marketing | maestria | Marketing | 60 ECTS | - | https://www.eae.es/executive-education/master-direccion-marketing/presentacion
EAE Business School | Máster en Psicología y Comportamiento del Consumidor | maestria | Marketing | 60 ECTS | - | https://www.eae.es/full-time/master-psicologia-consumo/presentacion
EAE Business School | Máster en Marketing Digital & Growth Hacking | maestria | Marketing | 60 ECTS | - | https://www.eae.es/full-time/master-en-marketing-digital-y-growth-hacking/presentacion
EAE Business School | Máster en Dirección de Marketing en Moda y Belleza | maestria | Marketing | 60 ECTS | - | https://www.eae.es/full-time/master-en-direccion-de-marketing-en-moda-y-belleza/programa
EAE Business School | Máster en Project Management | maestria | Negocios | 60 ECTS | - | https://www.eae.es/full-time/master-project-management/presentacion
EAE Business School | Máster en Supply Chain Management & Logistics | maestria | Logística | 60 ECTS | - | https://www.eae.es/full-time/master-supply-chain-management-logistics/presentacion
EAE Business School | Máster en Finanzas | maestria | Finanzas | 60 ECTS | - | https://www.eae.es/full-time/master-en-finanzas/presentacion
EAE Business School | Máster en Dirección Financiera | maestria | Finanzas | 60 ECTS | - | https://www.eae.es/executive-education/master-direccion-financiera/presentacion
EAE Business School | Máster en Finanzas Corporativas | maestria | Finanzas | 60 ECTS | - | https://www.eae.es/full-time/master-en-finanzas-corporativas/presentacion
EAE Business School | Máster en Bolsa y Mercados Financieros | maestria | Finanzas | 60 ECTS | - | https://www.eae.es/full-time/master-bolsa-mercados-financieros/programa
EAE Business School | Máster en Recursos Humanos | maestria | Recursos Humanos | 60 ECTS | - | https://www.eae.es/full-time/master-direccion-recursos-humanos/presentacion
EAE Business School | Máster en Big Data | maestria | Tecnología | 60 ECTS | - | https://www.eae.es/full-time/master-big-data-and-analytics/presentacion
EAE Business School | Máster en Inteligencia Artificial & Machine Learning for Business | maestria | Tecnología | 60 ECTS | - | https://www.eae.es/full-time/master-en-inteligencia-artificial-for-business/presentacion
