# Lote 06 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente
Hartwick College | Accounting (B.S.) | bachelor | Contabilidad | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Anthropology (B.A.) | bachelor | Ciencias Sociales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Art (B.A.) | bachelor | Artes | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Astronomy and Planetary Sciences | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Biochemistry (B.S.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Biology (B.A.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Business Administration (B.S.) | bachelor | Negocios | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Chemistry (B.A. or B.S.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Cognitive Science & AI | bachelor | Tecnología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Computer Science (B.S.) | bachelor | Tecnología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Creative Writing (B.A.) | bachelor | Humanidades | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Criminal Justice (B.A.) | bachelor | Derecho | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Cybersecurity (B.S.) | bachelor | Tecnología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Data Science (B.S.) | bachelor | Tecnología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Digital Marketing (B.S.) | bachelor | Marketing | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Economics (B.A.) | bachelor | Economía | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Educational Studies | bachelor | Educación | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | English (B.A.) | bachelor | Humanidades | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Environmental Chemistry (B.S.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Environmental Studies and Sustainability (B.A.) | bachelor | Medio Ambiente | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Finance | bachelor | Finanzas | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Forensic Science | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | French (B.A.) | bachelor | Idiomas | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Game Development (B.S.) | bachelor | Tecnología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Geology (B.A.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Global Studies (B.A.) | bachelor | Ciencias Sociales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Healthcare Administration (B.S.) | bachelor | Salud | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | History (B.A.) | bachelor | Humanidades | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Inclusive Elementary Education (B.A.) | bachelor | Educación | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Individual Student Program (B.A. or B.S.) | bachelor | Estudios Generales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | International Relations | bachelor | Ciencias Sociales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Legal Studies | bachelor | Derecho | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Mathematics (B.A.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Medical Laboratory Science (B.S.) | bachelor | Salud | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Music (B.A.) | bachelor | Música | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Music Business | bachelor | Música | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Music Education (B.S.) | bachelor | Música | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Nursing (B.S.) | bachelor | Enfermería y Partería | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Nutrition | bachelor | Salud | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Philosophy (B.A.) | bachelor | Humanidades | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Physics (B.A.) | bachelor | Ciencias | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Political Science (B.A.) | bachelor | Ciencias Sociales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Psychology (B.A.) | bachelor | Psicología | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Public Health (B.A.) | bachelor | Salud | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Social Work | bachelor | Trabajo Social | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Sociology (B.A.) | bachelor | Ciencias Sociales | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Spanish (B.A.) | bachelor | Idiomas | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Sport Management (B.S.) | bachelor | Deporte | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Theatre Arts (B.A.) | bachelor | Artes | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Physical Education Teacher Education (B.A.) | bachelor | Educación | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Coaching Certification | curso_corto | Deporte | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Education Certification | curso_corto | Educación | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Special Education Certification | curso_corto | Educación | no indicada | - | https://www.hartwick.edu/academics/majors-and-minors/
Hartwick College | Study Abroad | intercambio | Estudios Generales | no indicada | - | https://www.hartwick.edu/academics/
Hartwick College | January Term (J Term) | vacacional | Estudios Generales | 1 mes (enero) | - | https://www.hartwick.edu/academics/
Salford College | Certificate III in Wall and Floor Tiling | curso_corto | Construcción | 52 semanas | CPC31320 | https://salfordcollege.edu.au/courses/
Salford College | Certificate III in Solid Plastering | curso_corto | Construcción | 52 semanas en 4 terms | CPC31020 | https://salfordcollege.edu.au/courses/
Salford College | Certificate III in Wall and Ceiling Lining | curso_corto | Construcción | 52 semanas en 4 terms | CPC31220 | https://salfordcollege.edu.au/courses/
Salford College | Certificate III in Bricklaying and Blocklaying | curso_corto | Construcción | 52 semanas | CPC33020 | https://salfordcollege.edu.au/courses/
Salford College | Certificate III in Painting and Decorating | curso_corto | Construcción | 52 semanas | CPC30620 | https://salfordcollege.edu.au/courses/
Salford College | Certificate III in Carpentry | curso_corto | Construcción | 105 semanas | CPC30220 | https://salfordcollege.edu.au/courses/
Salford College | Certificate IV in Building and Construction | curso_corto | Construcción | 52 semanas | CPC40120 | https://salfordcollege.edu.au/courses/
Salford College | Diploma of Building and Construction (Building) | diplomado | Construcción | 104 semanas en 8 terms | CPC50220 | https://salfordcollege.edu.au/courses/
Salford College | Diploma of Civil Construction Design | diplomado | Ingeniería | 52 semanas en 4 terms | RII50520 | https://salfordcollege.edu.au/courses/
