# Lote 13 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Vancouver Island University (www.viu.ca) ---
Vancouver Island University | Master of Business Administration (MBA) | mba | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/master-business-administration-mba
Vancouver Island University | Bachelor of Business Administration (BBA), Majors and Minors | bachelor | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/bachelor-business-administration-bba-majors-and-minors
Vancouver Island University | Business Administration | diplomado | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/business-administration
Vancouver Island University | Business Fundamentals for Indigenous Communities | curso_corto | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/business-fundamentals-indigenous-communities
Vancouver Island University | Certificate in Business Management | curso_corto | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/certificate-business-management
Vancouver Island University | Management Skills for Supervisors | curso_corto | Negocios | no indicada | - | https://www.viu.ca/programs/business-management/management-skills-supervisors
Vancouver Island University | Indigenous Protected and Conserved Areas Planning Advanced Certificate | curso_corto | Ciencias Ambientales | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/indigenous-protected-and-conserved-areas-planning-advanced
Vancouver Island University | Master of Community Planning | maestria | Planeación Urbana | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/master-community-planning
Vancouver Island University | Master of Geographic Information Systems (GIS) Applications | maestria | Tecnología | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/master-geographic-information-systems-gis-applications
Vancouver Island University | Post-Degree Diploma in Languages and Culture (Romance Languages) | posgrado | Idiomas | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/post-degree-diploma-languages-and-culture
Vancouver Island University | Bachelor of Arts (BA), Honours, Majors, and Minors | bachelor | Humanidades y Ciencias Sociales | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/bachelor-arts-honours-majors-and-minors
Vancouver Island University | Criminology | diplomado | Criminología | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/criminology
Vancouver Island University | Addiction Studies | curso_corto | Salud | no indicada | - | https://www.viu.ca/programs/arts-humanities-social-sciences/addiction-studies
