# Lote 17 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Santa Monica College (smc.edu · catalogo real en catalog.smc.edu) ---
Santa Monica College | Accounting, Associate Degree | pregrado | Contabilidad | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/accounting.php
Santa Monica College | Business Bookkeeping, Certificate of Achievement | curso_corto | Contabilidad | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/accounting.php
Santa Monica College | CPA Track, Certificate of Achievement | curso_corto | Contabilidad | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/accounting.php
Santa Monica College | Small Business Tax Practice, Certificate of Achievement | curso_corto | Contabilidad | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/accounting.php
Santa Monica College | Staff Accountant, Certificate of Achievement | curso_corto | Contabilidad | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/accounting.php
Santa Monica College | Associate in Science in Administration of Justice for Transfer (AS-T) | pregrado | Derecho y Justicia | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/administration-of-justice.php
Santa Monica College | Criminal Justice, Certificate of Achievement | curso_corto | Derecho y Justicia | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/administration-of-justice.php
Santa Monica College | Animation, Associate Degree | pregrado | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | Animation Foundation, Certificate of Achievement | curso_corto | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | 2D Animation, Certificate of Achievement | curso_corto | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | 3D Animation, Certificate of Achievement | curso_corto | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | 3D Production, Certificate of Achievement | curso_corto | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | Visual Development, Certificate of Achievement | curso_corto | Animación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/animation.php
Santa Monica College | Associate in Arts in Anthropology for Transfer (AA-T) | pregrado | Ciencias Sociales | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/anthropology.php
Santa Monica College | Cultural Resource Management, Certificate of Achievement | curso_corto | Ciencias Sociales | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/anthropology.php
Santa Monica College | Architecture, Associate Degree | pregrado | Arquitectura | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/architecture.php
Santa Monica College | Architecture, Certificate of Achievement | curso_corto | Arquitectura | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/architecture.php
Santa Monica College | Architecture and Interior Design Digital Production, Certificate of Achievement | curso_corto | Arquitectura | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/architecture.php
Santa Monica College | Associate in Arts in Studio Arts for Transfer (AA-T) | pregrado | Artes | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/art.php
Santa Monica College | Art, Associate Degree | pregrado | Artes | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/art.php
Santa Monica College | Art History, Associate Degree for Transfer (AA-T) | pregrado | Artes | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/art-history.php
Santa Monica College | Automotive Technician - Introductory, Department Certificate | curso_corto | Mecánica Automotriz | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/automotive-technology.php
Santa Monica College | Biotechnology, Associate Degree | pregrado | Ciencias | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/biotechnology.php
Santa Monica College | Biotechnology/Life Sciences Laboratory Assistant, Certificate of Achievement | curso_corto | Ciencias | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/biotechnology.php
Santa Monica College | Biotechnology and Cell Science Laboratory Technician, Certificate of Achievement | curso_corto | Ciencias | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/biotechnology.php
Santa Monica College | Business Administration 2.0, Associate Degree for Transfer | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Business, Associate Degree | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Insurance Professional, Associate Degree | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Logistics and Supply Chain Management, Associate Degree | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Management/Leadership, Associate Degree | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Sales and Promotion, Associate Degree | pregrado | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Digital Marketing, Certificate of Achievement | curso_corto | Marketing | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Entry Level Business Information Assistant, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Entrepreneurship, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Human Resources Management, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Insurance Professional, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Insurance Specialist, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | International Business, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Introduction to Logistics and Supply Chain Management, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Logistics/Supply Chain Management, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Management/Leadership, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Marketing, Certificate of Achievement | curso_corto | Marketing | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Sales and Promotion, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Strategic Management Practices for New Managers, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Sustainability in Business, Certificate of Achievement | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business.php
Santa Monica College | Business Essentials Level 1, Certificate of Completion (Noncredit) | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business-noncredit.php
Santa Monica College | Customer Service, Certificate of Completion (Noncredit) | curso_corto | Negocios | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/business-noncredit.php
Santa Monica College | Associate in Arts in Communication Studies 2.0 for Transfer | pregrado | Comunicación | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/communication-studies.php
Santa Monica College | Business Information Worker 2, Associate Degree | pregrado | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Computer Business Applications, Associate Degree | pregrado | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Website Software Specialist, Associate Degree | pregrado | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Business Information Specialist, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Business Information Worker - Data Analytics Applications, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Business Information Worker 1, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Business Information Worker 2, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Computer Business Applications, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
Santa Monica College | Digital Publishing, Certificate of Achievement | curso_corto | Tecnología | no indicada | - | https://catalog.smc.edu/current/degrees-certificates-transfer/computer-information-systems.php
