# Lote 02 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- Anglia Ruskin University (ARU) · aru.ac.uk · UK ---
# Pregrado (excluidos apprenticeships · ver NOTAS)
Anglia Ruskin University (ARU) | BSc (Hons) Accounting and Finance | bachelor | Negocios | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BA (Hons) Acting | bachelor | Artes Escénicas | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Agriculture | bachelor | Agricultura | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Agriculture with Business | bachelor | Agricultura | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Animal Management (Pet Behaviour and Welfare) | bachelor | Ciencias Animales | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Animal Management (Zoo and Wildlife Conservation) | bachelor | Ciencias Animales | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Animal Science | bachelor | Ciencias Animales | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Animal Therapy, Rehabilitation and Performance | bachelor | Ciencias Animales | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BA (Hons) Animation and Illustration | bachelor | Artes | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Applied Computer Science | bachelor | Tecnología | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Applied Computer Science (Top-up) | bachelor | Tecnología | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Applied Psychology | bachelor | Psicología | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Applied Sport Science | bachelor | Deporte | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Applied Sport Science and Coaching (Top Up) | bachelor | Deporte | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BA (Hons) Architecture | bachelor | Arquitectura | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Artificial Intelligence | bachelor | Tecnología | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Artificial Intelligence and Data Science | bachelor | Tecnología | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
Anglia Ruskin University (ARU) | BSc (Hons) Audio and Music Technology | bachelor | Música | no indicada | - | https://aru.ac.uk/study/course-search?levelofstudy=Undergraduate
