# Lote 34 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente

# --- University of Surrey · surrey.ac.uk · UK (Guildford) ---
# Catalogo reconstruido recorriendo las 32 paginas /subjects/<area> (el buscador /undergraduate y /postgraduate
# es JS y no enumera). Lista DEDUPLICADA: muchos cursos aparecen en 3-8 areas tematicas a la vez.
# Los titulos combinados del sitio ("Physics BSc (Hons) / MPhys") se abrieron en 1 fila por award, con la misma URL.
University of Surrey | BSc (Hons) Accounting and Finance | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/accounting-and-finance
University of Surrey | BSc (Hons) Business Management with Business Analytics | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-management-business-analytics
University of Surrey | BSc (Hons) Economics and Finance | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/economics-and-finance
University of Surrey | BSc (Hons) International Accounting with Finance (FHEQ Level 5 Direct Entry) | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/international-accounting-finance-fheq-level-5-direct-entry
University of Surrey | BSc (Hons) International Accounting with Finance (FHEQ Level 6 Direct Entry) | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/international-accounting-finance-fheq-level-6-direct-entry
University of Surrey | MSc Accounting and Finance | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/accounting-and-finance-msc
University of Surrey | MSc Banking and Finance | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/banking-and-finance-msc
University of Surrey | MSc Economics and Finance | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/economics-and-finance-msc
University of Surrey | MSc FinTech and Policy | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/fintech-and-policy-msc
University of Surrey | MSc International Financial Management | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/international-financial-management-msc
University of Surrey | MSc Investment Management | maestria | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/investment-management-msc
University of Surrey | PhD Management and Business | doctorado | Negocios | no indicada | - | https://www.surrey.ac.uk/postgraduate/management-and-business-phd
University of Surrey | PhD by Prior Publication | doctorado | Ciencias | no indicada | - | https://www.surrey.ac.uk/doctoral-college/prospective-postgraduate-researchers/phd-prior-publication
University of Surrey | BSc (Hons) Biochemistry | bachelor | Ciencias | no indicada | - | https://www.surrey.ac.uk/undergraduate/biochemistry
University of Surrey | MSci (Hons) Biochemistry | bachelor | Ciencias | no indicada | - | https://www.surrey.ac.uk/undergraduate/biochemistry
University of Surrey | BSc (Hons) Biological Sciences | bachelor | Ciencias | no indicada | - | https://www.surrey.ac.uk/undergraduate/biological-sciences
University of Surrey | BSc (Hons) Biomedical Science | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/biomedical-science
University of Surrey | MSci (Hons) Biomedical Science | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/biomedical-science
University of Surrey | BSc (Hons) Food Science and Nutrition | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/food-science-and-nutrition
University of Surrey | BSc (Hons) Nutrition | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/nutrition
University of Surrey | BSc (Hons) Nutrition and Dietetics | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/nutrition-and-dietetics
University of Surrey | BSc (Hons) Sport and Exercise Science | bachelor | Salud | no indicada | - | https://www.surrey.ac.uk/undergraduate/sport-and-exercise-science
University of Surrey | BSc (Hons) Veterinary Biosciences | bachelor | Veterinaria | no indicada | - | https://www.surrey.ac.uk/undergraduate/veterinary-biosciences
University of Surrey | MSc Biotechnology | maestria | Ciencias | no indicada | - | https://www.surrey.ac.uk/postgraduate/biotechnology-msc
University of Surrey | MSc Food Science | maestria | Ciencias | no indicada | - | https://www.surrey.ac.uk/postgraduate/food-science-msc
University of Surrey | MSc Human Nutrition | maestria | Salud | no indicada | - | https://www.surrey.ac.uk/postgraduate/human-nutrition-msc
University of Surrey | MSc Nutritional Medicine | maestria | Salud | no indicada | - | https://www.surrey.ac.uk/postgraduate/nutritional-medicine-msc
University of Surrey | PhD Biosciences and Medicine | doctorado | Salud | no indicada | - | https://www.surrey.ac.uk/postgraduate/biosciences-and-medicine-phd
University of Surrey | MD Biosciences and Medicine | doctorado | Salud | no indicada | - | https://www.surrey.ac.uk/postgraduate/biosciences-and-medicine-md
University of Surrey | PhD Quantum Biology | doctorado | Ciencias | no indicada | - | https://www.surrey.ac.uk/postgraduate/quantum-biology-phd
University of Surrey | BSc (Hons) Business Economics and Data Analytics | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-economics-and-data-analytics
University of Surrey | BSc (Hons) Business Management | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-management
University of Surrey | BSc (Hons) Business Management and Modern Languages | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-management-and-modern-languages
University of Surrey | BSc (Hons) Business Management with Entrepreneurship and Innovation | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-management-entrepreneurship-and-innovation
University of Surrey | BSc (Hons) Business Management with Human Resource Management | bachelor | Negocios | no indicada | - | https://www.surrey.ac.uk/undergraduate/business-management-human-resource-management
